PP,Blok,Condition,timestamp,Squality,Sneutral,Shappy,Ssad,Sangry,Ssurprised,Sscared,Sdisgusted,Svalence,SyHeadOrientation,SxHeadOrientation,SzHeadOrientation,SmouthOpen,SleftEyeClosed,SrightEyeClosed,SleftEyebrowLowered,SleftEyebrowRaised,SrightEyebrowLowered,SrightEyebrowRaised,SgazeDirectionForward,SgazeDirectionLeft,SgazeDirectionRight,SAu01_InnerBrowRaiser,SAu02_OuterBrowRaiser,SAu04_BrowLowerer,SAu05_UpperLidRaiser,SAu06_CheekRaiser,SAu07_LidTightener,SAu09_NoseWrinkler,SAu10_UpperLipRaiser,SAu12_LipCornerPuller,SAu14_Dimpler,SAu15_LipCornerDepressor,SAu17_ChinRaiser,SAu20_LipStretcher,SAu23_LipTightener,SAu24_LipPressor,SAu25_LipsPart,SAu26_JawDrop,SAu27_MouthStretch,SAu43_EyesClosed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PP12,1,R,20121009T150700000,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,,
PP12,1,R,20121009T150800000,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,,
PP12,1,R,20121009T150900000,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,,
PP12,1,R,20121009T151000000,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,,
PP12,1,N,20121009T151600000,0,892140,0,524705,0,75937,0,95885,0,20365,0,121966,0,650,0,14428,0,32337,-4,839722,-4,736869,-2,506189,0,407725,0,484979,0,467811,0,394850,0,270386,0,47210,0,0,0,673820,0,120172,0,34335,0,103004,0,137339,0,64378,0,429185,0,12876,0,21459,0,34335,0,4292,0,0,0,0,0,0,0,17167,0,0,0,0,0,0,0,836910,0,17167,0,0,1,824034,,
PP12,1,N,20121009T151700000,0,907192,0,477582,0,213630,0,96518,0,14020,0,121334,0,873,0,9960,0,113106,-1,533310,-6,805798,-3,497154,0,601695,0,656780,0,618644,0,500000,0,220339,0,25424,0,0,0,508475,0,203390,0,76271,0,55085,0,334746,0,0,0,135593,0,55085,0,42373,0,0,0,0,0,0,0,0,0,0,0,97458,0,8475,0,16949,0,0,1,449153,0,0,0,0,2,309322,,
PP12,1,N,20121009T151800000,0,920834,0,474711,0,82480,0,51940,0,4000,0,143636,0,7321,0,17793,0,23572,-4,290031,-9,70493,-2,629502,0,340249,0,240664,0,215768,0,153527,0,618257,0,41494,0,0,0,730290,0,107884,0,37344,1,394191,1,62241,0,95436,0,352697,0,0,0,269710,0,0,0,0,0,0,0,16598,0,0,0,211618,0,33195,0,116183,0,0,0,580913,0,0,0,0,0,717842,,
PP12,1,N,20121009T151900000,0,890404,0,345450,0,155597,0,41919,0,5174,0,125070,0,2274,0,2375,0,111550,-6,395862,-8,958255,-3,508797,0,512500,0,512500,0,512500,0,337500,0,437500,0,91667,0,0,0,558333,0,275000,0,0,0,462500,0,262500,0,66667,0,395833,0,4167,0,0,0,0,0,0,0,12500,0,0,0,4167,0,487500,0,4167,0,0,0,0,1,254167,0,0,0,0,2,54167,,
PP12,1,N,20121009T152000000,0,909768,0,393678,0,70225,0,91041,0,9316,0,180512,0,13806,0,10873,0,22430,-3,818845,-7,232531,-3,369163,0,414530,0,478632,0,393162,0,316239,0,260684,0,21368,0,0,0,594017,0,170940,0,29915,0,717949,0,517094,0,21368,0,512821,0,0,0,0,0,0,0,0,0,0,0,0,0,8547,0,0,0,8547,0,0,0,0,0,884615,0,0,0,0,1,786325,,
PP12,1,N,20121009T152100000,0,901496,0,358278,0,237038,0,65716,0,10361,0,123486,0,1331,0,6545,0,167942,-2,85795,-6,404587,-2,472771,0,579167,0,587500,0,570833,0,416667,0,175000,0,79167,0,0,0,679167,0,87500,0,8333,0,154167,0,154167,0,8333,0,175000,0,20833,0,25000,0,129167,0,0,0,4167,0,4167,0,0,0,220833,0,0,0,4167,0,0,1,200000,0,0,0,100000,2,216667,,
PP12,1,N,20121009T152200000,0,906988,0,489332,0,93957,0,57622,0,5638,0,141533,0,2603,0,4386,0,34466,-2,99399,-7,249869,-3,183405,0,283333,0,429167,0,404167,0,312500,0,354167,0,45833,0,0,0,745833,0,166667,0,12500,0,612500,0,491667,0,16667,0,420833,0,0,0,33333,0,0,0,0,0,0,0,0,0,8333,0,229167,0,0,0,12500,0,0,0,637500,0,0,0,250000,1,458333,,
PP12,1,N,20121009T152300000,0,912141,0,514433,0,100428,0,30212,0,4109,0,146289,0,1503,0,2936,0,69280,-6,928551,-8,815959,-1,903990,0,441048,0,410480,0,410480,0,314410,0,524017,0,13100,0,0,0,550218,0,283843,0,4367,0,310044,0,685590,0,4367,0,192140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96070,0,4367,0,0,0,0,0,890830,0,65502,0,279476,1,598253,,
PP12,1,N,20121009T152400000,0,935884,0,584461,0,7447,0,134230,0,11425,0,91651,0,1568,0,12579,0,129220,0,864937,-7,155636,-2,587569,0,138075,0,401674,0,175732,0,368201,0,158996,0,0,0,0,0,761506,0,100418,0,8368,0,179916,1,523013,0,0,0,62762,0,4184,0,8368,0,58577,0,54393,0,0,0,0,0,0,0,50209,0,0,0,0,0,0,0,205021,0,0,0,0,1,401674,,
PP12,1,N,20121009T152500000,0,909237,0,505479,0,143617,0,105609,0,14434,0,45095,0,2686,0,25237,0,23156,-7,688383,-6,563253,-2,324201,0,126050,0,512605,0,180672,0,193277,0,457983,0,172269,0,0,0,647059,0,88235,0,21008,0,731092,0,100840,0,37815,0,100840,0,0,0,0,0,176471,0,67227,0,0,0,4202,0,4202,0,592437,0,0,0,634454,0,0,0,365546,0,8403,0,50420,1,205882,,
PP12,1,N,20121009T152600000,0,907883,0,446196,0,69463,0,129644,0,21920,0,152048,0,25979,0,9007,0,69662,0,744970,-5,239748,-2,351116,0,354167,0,529167,0,383333,0,479167,0,208333,0,25000,0,0,0,600000,0,116667,0,62500,0,533333,0,625000,0,4167,0,287500,0,16667,0,8333,0,50000,0,0,0,0,0,0,0,0,0,87500,0,0,0,0,0,0,1,116667,0,79167,0,0,1,504167,,
PP12,1,N,20121009T152700000,0,880368,0,393064,0,222929,0,77601,0,25019,0,62256,0,191,0,2386,0,138491,-5,149525,-6,915513,-3,737306,0,200855,0,568376,0,559829,0,512821,0,337607,0,17094,0,0,0,538462,0,179487,0,17094,0,196581,0,273504,0,0,0,76923,0,0,0,0,0,8547,0,29915,0,59829,0,0,0,0,0,299145,0,12821,0,25641,0,0,0,350427,0,0,0,0,2,371795,,
PP12,1,N,20121009T152800000,0,896707,0,372146,0,159041,0,89030,0,46844,0,87896,0,98,0,2453,0,53332,-6,420505,-8,94315,-4,215543,0,124481,0,493776,0,468880,0,468880,0,186722,0,4149,0,0,0,560166,0,195021,0,20747,0,178423,0,381743,0,8299,0,8299,0,0,0,29046,0,0,0,0,0,0,0,0,0,0,0,120332,0,0,0,0,0,0,0,174274,0,4149,0,91286,2,0,,
PP12,1,N,20121009T152900000,0,904906,0,343348,0,145636,0,147102,0,29833,0,35649,0,386,0,15288,0,14693,-2,350078,-6,789203,-4,616828,0,280335,0,794979,0,644351,0,606695,0,58577,0,8368,0,0,0,456067,0,259414,0,4184,0,158996,0,125523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4184,0,0,0,4184,0,0,0,8368,0,0,0,447699,0,0,0,0,2,995816,,
PP12,1,N,20121009T153000000,0,918183,0,745172,0,22356,0,25597,0,5614,0,103479,0,525,0,8172,0,7733,-7,318727,-10,527665,-1,715047,0,270833,0,258333,0,129167,0,33333,0,700000,0,4167,0,0,0,787500,0,75000,0,0,0,54167,0,908333,0,12500,0,83333,0,0,0,45833,0,8333,0,0,0,0,0,0,0,29167,0,645833,0,0,0,12500,0,0,0,550000,0,0,0,154167,0,358333,,
PP12,1,N,20121009T153100000,0,888591,0,461238,0,185320,0,30109,0,22717,0,74562,0,17,0,8875,0,137613,-6,436563,-9,233757,-2,907849,0,300000,0,458333,0,450000,0,350000,0,295833,0,12500,0,0,0,608333,0,216667,0,16667,0,120833,0,741667,0,8333,0,0,0,0,0,25000,0,29167,0,0,0,0,0,0,0,0,0,466667,0,0,0,0,0,0,0,529167,0,0,0,33333,1,604167,,
PP12,1,N,20121009T153200000,0,888922,0,366139,0,288132,0,70070,0,9452,0,46578,0,345,0,6079,0,214835,-2,567974,-7,826352,-4,408628,0,231884,0,618357,0,565217,0,565217,0,91787,0,14493,0,0,0,531401,0,169082,0,0,0,342995,0,246377,0,53140,0,43478,0,0,0,24155,0,14493,0,111111,0,0,0,0,0,0,0,251208,0,0,0,4831,0,0,0,352657,0,43478,0,0,2,454106,,
PP12,1,N,20121009T153300000,0,913182,0,471379,0,131106,0,69273,0,14781,0,64230,0,703,0,18180,0,46823,-1,50456,-7,675088,-4,819091,0,153527,0,448133,0,373444,0,460581,0,136929,0,0,0,0,0,585062,0,170124,0,20747,0,116183,0,821577,0,8299,0,29046,0,0,0,0,0,178423,0,136929,0,0,0,4149,0,0,0,8299,0,0,0,0,0,0,0,244813,0,0,0,0,1,775934,,
PP12,1,N,20121009T153400000,0,891400,0,308807,0,166130,0,109622,0,63366,0,20437,0,430,0,3232,0,29152,-6,754028,-8,646041,-4,464997,0,87500,0,808333,0,650000,0,716667,0,37500,0,0,0,0,0,433333,0,320833,0,29167,0,104167,0,91667,0,0,0,58333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162500,0,0,0,0,2,966667,,
PP12,1,N,20121009T153500000,0,890469,0,274710,0,342149,0,102529,0,18856,0,37876,0,110,0,7406,0,230120,-1,843740,-4,785021,-6,67719,0,353191,0,821277,0,621277,0,761702,0,0,0,0,0,0,0,506383,0,191489,0,21277,0,110638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63830,0,0,0,0,0,0,0,0,0,0,0,0,0,634043,0,0,0,0,3,451064,,
PP12,1,N,20121009T153600000,0,884902,0,270153,0,322114,0,100091,0,28972,0,51984,0,47,0,8603,0,213616,-2,893090,-5,108301,-5,481647,0,145833,0,875000,0,766667,0,795833,0,4167,0,0,0,0,0,441667,0,283333,0,20833,0,0,0,25000,0,0,0,50000,0,0,0,0,0,4167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275000,0,0,0,0,3,354167,,
PP12,1,N,20121009T153700000,0,888142,0,239503,0,230157,0,122340,0,50940,0,81154,0,210,0,18030,0,90700,-6,491484,-7,345490,-4,772448,0,414530,0,824786,0,683761,0,739316,0,128205,0,25641,0,0,0,371795,0,282051,0,51282,0,141026,0,81197,0,47009,0,4274,0,0,0,0,0,85470,0,0,0,68376,0,0,0,0,0,21368,0,0,0,0,0,0,1,38462,0,0,0,149573,3,260684,,
PP12,1,N,20121009T153800000,0,911850,0,526717,0,35372,0,146640,0,18460,0,68248,0,1366,0,28678,0,118460,-3,855526,-6,533259,-2,994519,0,336100,0,684647,0,282158,0,510373,0,248963,0,33195,0,0,0,618257,0,186722,0,4149,0,190871,0,265560,0,0,0,66390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24896,0,0,0,161826,0,0,0,564315,0,0,0,0,1,829876,,
PP12,1,N,20121009T153900000,0,898851,0,370399,0,135898,0,103377,0,26144,0,60689,0,387,0,8801,0,23707,-3,569767,-6,580686,-4,263720,0,316038,0,735849,0,594340,0,665094,0,56604,0,70755,0,0,0,533019,0,165094,0,37736,0,278302,0,75472,0,75472,0,37736,0,0,0,0,0,23585,0,0,0,0,0,0,0,0,0,99057,0,0,0,0,0,0,0,542453,0,0,0,4717,2,537736,,
PP12,1,N,20121009T154000000,0,876953,0,278872,0,280553,0,59753,0,15981,0,42306,0,103,0,39778,0,180366,-7,738757,-8,551317,-2,361084,0,429787,0,825532,0,536170,0,557447,0,225532,0,21277,0,0,0,438298,0,259574,0,12766,0,51064,0,89362,0,8511,0,55319,0,80851,0,0,0,272340,0,76596,0,0,0,0,0,0,0,29787,0,0,0,0,0,0,0,689362,0,0,0,0,2,259574,,
PP12,1,N,20121009T154100000,0,887015,0,315505,0,269571,0,69553,0,25373,0,65897,0,154,0,3406,0,187915,-7,445169,-8,950483,-2,823011,0,383333,0,862500,0,616667,0,583333,0,150000,0,16667,0,0,0,391667,0,191667,0,0,0,62500,0,4167,0,0,0,66667,0,54167,0,0,0,8333,0,37500,0,0,0,0,0,0,0,58333,0,0,0,12500,0,0,0,804167,0,0,0,0,2,591667,,
PP12,1,N,20121009T154200000,0,909905,0,376102,0,125876,0,107954,0,55369,0,37535,0,130,0,9336,0,9349,-5,199565,-6,899940,-3,988122,0,97872,0,651064,0,455319,0,668085,0,59574,0,0,0,0,0,544681,0,255319,0,21277,0,38298,0,263830,0,0,0,46809,0,0,0,0,0,21277,0,55319,0,0,0,0,0,0,0,527660,0,0,0,110638,0,4255,0,144681,0,0,0,0,2,442553,,
PP12,1,N,20121009T154300000,0,892743,0,370374,0,156330,0,97568,0,36896,0,42548,0,19,0,2318,0,49763,-6,155209,-8,625365,-3,989052,0,85586,0,675676,0,617117,0,612613,0,148649,0,0,0,0,0,256757,0,522523,0,4505,0,346847,0,135135,0,0,0,18018,0,0,0,0,0,94595,0,49550,0,0,0,0,0,0,0,297297,0,0,0,0,0,0,0,121622,0,0,0,0,2,540541,,
PP12,1,N,20121009T154400000,0,903163,0,321832,0,161738,0,173489,0,50837,0,24730,0,300,0,25910,0,36790,-5,307751,-6,356766,-5,927847,0,252174,0,595652,0,560870,0,647826,0,252174,0,13043,0,0,0,443478,0,204348,0,4348,0,291304,0,8696,0,26087,0,147826,0,0,0,0,0,0,0,0,0,0,0,82609,0,0,0,330435,0,0,0,186957,0,0,0,443478,0,0,0,13043,2,282609,,
PP12,1,N,20121009T154500000,0,884267,0,415623,0,151633,0,71848,0,40894,0,15291,0,94,0,4734,0,54763,-3,168514,-5,297773,-6,305724,0,128889,0,400000,0,391111,0,422222,0,151111,0,35556,0,0,0,528889,0,155556,0,75556,0,66667,0,200000,0,31111,0,26667,0,17778,0,0,0,4444,0,0,0,0,0,0,0,0,0,200000,0,0,0,4444,0,0,0,177778,0,0,0,0,1,337778,,
PP12,1,N,20121009T154600000,0,895140,0,310479,0,205260,0,169366,0,19995,0,37110,0,141,0,34893,0,30501,0,648408,-5,750477,-7,165103,0,237668,0,704036,0,677130,0,677130,0,67265,0,4484,0,0,0,538117,0,147982,0,13453,0,143498,0,161435,0,0,0,13453,0,0,0,26906,0,40359,0,0,0,0,0,31390,0,0,0,76233,0,0,0,0,0,0,0,403587,0,0,0,0,2,713004,,
PP12,1,N,20121009T154700000,0,874124,0,311070,0,203059,0,55065,0,10063,0,76571,0,87,0,1019,0,145838,-5,848787,-7,831820,-4,143466,0,329060,0,568376,0,547009,0,461538,0,311966,0,0,0,0,0,448718,0,256410,0,4274,0,752137,0,29915,0,0,0,141026,0,12821,0,0,0,123932,0,76923,0,0,0,21368,0,98291,0,367521,0,12821,0,0,0,0,0,538462,0,0,0,0,1,952991,,
PP12,1,N,20121009T154800000,0,878070,0,253981,0,207453,0,82123,0,12871,0,35510,0,522,0,6433,0,120357,-3,959504,-6,232942,-5,312209,0,375000,0,770833,0,650000,0,612500,0,29167,0,25000,0,0,0,379167,0,245833,0,0,0,70833,0,25000,0,8333,0,45833,0,0,0,0,0,0,0,0,0,37500,0,0,0,0,0,29167,0,0,0,0,0,0,0,675000,0,0,0,0,2,579167,,
PP12,1,N,20121009T154900000,0,857079,0,263688,0,302997,0,67184,0,17586,0,34492,0,294,0,4803,0,231024,-5,262246,-4,5503,-7,216008,0,333333,0,851351,0,810811,0,554054,0,22523,0,18018,0,0,0,450450,0,81081,0,63063,0,27027,0,0,0,31532,0,58559,0,13514,0,0,0,81081,0,18018,0,13514,0,0,0,0,0,18018,0,0,0,0,0,0,0,603604,0,0,0,4505,3,72072,,
PP12,1,N,20121009T155000000,0,896900,0,426914,0,93364,0,144079,0,64317,0,17057,0,277,0,14150,0,88377,-3,364146,-4,846352,-4,660674,0,99138,0,706897,0,655172,0,573276,0,34483,0,21552,0,0,0,452586,0,125000,0,64655,0,34483,0,25862,0,0,0,38793,0,0,0,0,0,0,0,0,0,17241,0,0,0,0,0,0,0,0,0,0,0,0,0,172414,0,0,0,0,2,564655,,
PP12,1,N,20121009T155100000,0,909762,0,566233,0,83067,0,85285,0,54707,0,27298,0,507,0,7599,0,39599,-2,285685,-4,427606,-1,539896,0,307692,0,548077,0,519231,0,480769,0,100962,0,4808,0,0,0,677885,0,38462,0,19231,0,38462,0,24038,0,0,0,9615,0,24038,0,4808,0,52885,0,4808,0,0,0,0,0,0,0,86538,0,0,0,125000,0,0,0,615385,0,0,0,0,1,860577,,
PP12,1,N,20121009T155200000,0,862054,0,403166,0,137361,0,74059,0,32648,0,27372,0,123,0,4768,0,44519,-4,754982,-5,219613,-5,602569,0,419643,0,495536,0,468750,0,616071,0,214286,0,40179,0,0,0,531250,0,133929,0,17857,0,214286,0,0,0,4464,0,8929,0,0,0,0,0,75893,0,80357,0,8929,0,0,0,8929,0,339286,0,0,0,4464,0,0,0,924107,0,0,0,0,1,433036,,
PP12,1,N,20121009T155300000,0,876744,0,371030,0,22917,0,183583,0,46674,0,28542,0,362,0,62719,0,183581,-3,684989,-5,113187,-4,803947,0,334802,0,506608,0,484581,0,506608,0,352423,0,52863,0,0,0,625551,0,83700,0,4405,0,806167,0,35242,0,0,0,48458,0,0,0,0,0,114537,0,0,0,0,0,0,0,8811,0,202643,0,0,0,0,0,0,0,616740,0,0,0,0,1,348018,,
PP12,1,N,20121009T155400000,0,860674,0,404564,0,208356,0,73553,0,14677,0,34706,0,278,0,3327,0,129958,-5,832084,-3,820944,-6,761011,0,483333,0,645833,0,641667,0,625000,0,120833,0,133333,0,0,0,608333,0,79167,0,25000,0,229167,0,187500,0,95833,0,16667,0,0,0,0,0,0,0,0,0,16667,0,0,0,12500,0,187500,0,0,0,0,0,0,0,895833,0,0,0,0,2,541667,,
PP12,1,N,20121009T155500000,0,913790,0,501249,0,50784,0,151930,0,25931,0,12609,0,639,0,9262,0,107105,-4,916215,-6,698875,-3,242696,0,89362,0,302128,0,255319,0,280851,0,510638,0,51064,0,0,0,710638,0,123404,0,25532,0,221277,0,0,0,0,0,0,0,21277,0,0,0,0,0,0,0,0,0,0,0,127660,0,540426,0,4255,0,442553,0,0,0,165957,0,0,0,0,1,119149,,
PP12,1,N,20121009T155600000,0,868350,0,359424,0,267586,0,137159,0,58163,0,8942,0,561,0,7650,0,89173,-6,909787,-2,638669,-5,552087,0,170213,0,663830,0,676596,0,744681,0,131915,0,63830,0,0,0,459574,0,63830,0,0,0,12766,0,25532,0,0,0,0,0,0,0,0,0,51064,0,0,0,0,0,0,0,0,0,80851,0,0,0,8511,0,0,0,365957,0,0,0,0,2,582979,,
PP12,1,N,20121009T155700000,0,928010,0,697885,0,13604,0,36863,0,26027,0,29738,0,8633,0,7831,0,41229,-9,953354,-4,732990,-6,766402,0,225000,0,158333,0,104167,0,204167,0,337500,0,195833,0,0,0,879167,0,20833,0,4167,0,608333,0,16667,0,0,0,70833,0,0,0,58333,0,0,0,0,0,0,0,0,0,0,0,83333,0,0,0,129167,0,0,0,441667,0,4167,0,50000,0,350000,,
PP12,2,R,20121009T161500000,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,,
PP12,2,R,20121009T161600000,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,,
PP12,2,R,20121009T161700000,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,,
PP12,2,R,20121009T161800000,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,,
PP12,2,R,20121009T161900000,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,,
PP12,2,R,20121009T162000000,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,999,0,,
PP12,2,I,20121009T162400000,0,900156,0,475646,0,92154,0,90025,0,30506,0,29287,0,3683,0,17362,0,16983,0,265005,-4,599886,-5,460542,0,203791,0,549763,0,497630,0,412322,0,71090,0,56872,0,0,0,663507,0,80569,0,56872,0,270142,0,4739,0,56872,0,312796,0,0,0,4739,0,289100,0,4739,0,274882,0,42654,0,0,0,341232,0,0,0,0,0,0,0,421801,0,4739,0,23697,1,843602,,
PP12,2,I,20121009T162500000,0,922734,0,325359,0,48078,0,342686,0,18596,0,27253,0,549,0,64905,0,300873,2,911893,-6,816228,-4,924485,0,154867,0,814159,0,420354,0,530973,0,30973,0,75221,0,0,0,526549,0,79646,0,84071,0,159292,0,123894,0,13274,0,0,0,22124,0,17699,0,336283,0,0,0,163717,0,4425,0,97345,0,181416,0,0,0,0,0,13274,0,247788,0,0,0,0,2,853982,,
PP12,2,I,20121009T162600000,0,925179,0,451950,0,45901,0,131081,0,28487,0,56561,0,474,0,8252,0,92747,0,169790,-11,647031,-2,865410,0,147186,0,367965,0,268398,0,207792,0,519481,0,56277,0,0,0,545455,0,281385,0,17316,0,307359,0,212121,0,56277,0,86580,0,8658,0,0,0,25974,0,38961,0,225108,0,0,1,216450,0,216450,0,0,0,0,0,0,0,294372,0,0,0,47619,1,199134,,
PP12,2,I,20121009T162700000,0,941323,0,299763,0,23934,0,263108,0,39182,0,39550,0,716,0,21007,0,244686,0,870534,-7,394609,-4,898369,0,21008,0,672269,0,453782,0,420168,0,54622,0,0,0,0,0,567227,0,168067,0,25210,0,264706,0,201681,0,0,0,42017,0,0,0,42017,0,16807,0,0,0,0,0,46218,0,0,0,823529,0,0,0,0,0,29412,0,29412,0,0,0,0,2,491597,,
PP12,2,I,20121009T162800000,0,941993,0,218217,0,7313,0,507042,0,18964,0,42046,0,728,0,126655,0,501568,4,109670,-6,196097,-4,350221,0,619247,0,803347,0,476987,0,556485,0,0,0,0,0,0,0,648536,0,87866,0,58577,0,192469,0,16736,0,0,0,16736,0,0,0,50209,0,0,0,0,0,0,0,4184,0,0,0,418410,0,0,0,0,0,0,1,234310,0,0,0,0,2,912134,,
PP12,2,I,20121009T162900000,0,928594,0,323402,0,25893,0,382290,0,32761,0,12854,0,591,0,38835,0,361683,1,508095,-6,586097,-4,400110,0,159483,0,862069,0,357759,0,728448,0,47414,0,30172,0,0,0,375000,0,185345,0,77586,0,185345,0,34483,0,0,0,0,0,0,0,4310,0,4310,0,12931,0,0,0,43103,0,38793,0,193966,0,0,0,0,0,0,0,306034,0,0,0,0,3,21552,,
PP12,2,I,20121009T163000000,0,921844,0,433900,0,43994,0,198416,0,54766,0,5063,0,421,0,19504,0,171406,-1,351288,-5,872274,-4,779472,0,0,0,822785,0,476793,0,907173,0,0,0,223629,0,0,0,333333,0,341772,0,12658,0,101266,0,0,0,126582,0,0,0,0,0,0,0,0,0,0,0,50633,0,0,0,4219,0,556962,0,0,0,0,0,0,0,0,0,0,0,0,3,379747,,
PP12,2,I,20121009T163100000,0,913157,0,425202,0,48528,0,121984,0,48242,0,16890,0,401,0,9329,0,88666,-2,842077,-7,808790,-5,400449,0,162500,0,658333,0,579167,0,762500,0,83333,0,187500,0,0,0,475000,0,204167,0,12500,0,312500,0,0,0,241667,0,0,0,0,0,0,0,0,0,8333,0,0,0,29167,0,12500,0,479167,0,0,0,16667,0,0,0,316667,0,0,0,62500,2,695833,,
PP12,2,I,20121009T163200000,0,929297,0,459165,0,75946,0,135578,0,26148,0,58613,0,6260,0,25072,0,65998,-1,380389,-6,444048,-4,368514,0,377880,0,631336,0,281106,0,585253,0,152074,0,59908,0,0,0,654378,0,64516,0,23041,0,783410,0,0,0,23041,0,87558,0,0,0,69124,0,0,0,0,0,32258,0,4608,0,9217,0,364055,0,0,0,0,0,0,0,930876,0,4608,0,0,2,497696,,
PP12,2,I,20121009T163300000,0,936099,0,467590,0,27957,0,132774,0,86598,0,17128,0,640,0,12090,0,159975,-3,565911,-4,508133,-5,479412,0,67568,0,860360,0,689189,0,509009,0,36036,0,0,0,0,0,536036,0,130631,0,36036,0,103604,0,0,0,0,0,103604,0,0,0,49550,0,0,0,0,0,0,0,0,0,0,0,36036,0,0,0,0,0,0,0,121622,0,0,0,0,3,716216,,
PP12,2,I,20121009T163400000,0,946435,0,714236,0,4266,0,61196,0,23342,0,33204,0,1037,0,25184,0,82175,-4,686198,-7,144168,-2,482275,0,595652,0,265217,0,208696,0,213043,0,486957,0,0,0,0,0,765217,0,95652,0,21739,1,17391,0,0,0,0,0,4348,0,0,0,0,0,52174,0,34783,0,0,0,0,0,0,0,534783,0,0,0,21739,0,0,1,247826,0,4348,0,0,0,947826,,
PP12,2,I,20121009T163500000,0,948173,0,593276,0,7917,0,156774,0,18513,0,51415,0,846,0,14070,0,159101,-3,701307,-6,200816,-4,109052,0,375000,0,521552,0,465517,0,431034,0,353448,0,8621,0,0,0,668103,0,193966,0,12931,1,206897,0,56034,0,34483,0,0,0,0,0,0,0,4310,0,0,0,0,0,4310,0,0,0,21552,0,17241,0,0,0,0,0,806034,0,0,0,0,1,943966,,
